"stars","funny","useful","cool","user_cool","characters","user_average_stars","biz_review_count","user_useful","user_funny","biz_open","biz_stars","words","user_review_count","year","mday","month","wdaySun1","isWeekend"
3,0,1,0,52,879,3.79,362,204,55,1,3.5,164,115,2011,28,1,6,0
5,0,1,0,11,153,3.96,66,31,11,1,4,30,24,2008,18,4,6,0
5,0,1,0,0,425,5,154,1,0,1,4,77,1,2012,15,4,1,1
5,0,0,0,42,1227,3.67,30,91,43,1,4.5,225,27,2009,4,10,1,1
5,0,0,0,1,303,4.29,42,4,0,1,4.5,53,7,2011,20,9,3,0
3,0,1,0,1,430,4,32,1,0,1,3.5,81,2,2011,30,7,7,1
5,3,4,3,18,809,4.11,139,28,16,1,4,144,28,2009,27,2,6,0
5,0,0,0,0,637,3.08,41,7,1,1,3.5,114,13,2012,18,6,2,0
5,0,1,0,1,82,3.73,28,8,1,0,4,14,12,2010,1,12,4,0
4,0,3,0,9,284,2.94,229,59,9,1,3.5,53,16,2011,9,4,7,1
2,4,5,1,23,1453,3.58,29,79,34,1,3.5,249,31,2010,28,7,4,0
2,0,0,0,0,180,3.5,192,1,0,1,4,35,6,2011,25,12,1,1
1,0,1,0,0,1099,1,6,1,0,1,2,219,1,2012,28,4,7,1
1,0,2,1,16,2561,3.43,3,31,12,0,1.5,458,23,2007,5,8,1,1
3,1,2,1,493,905,3.95,114,716,327,1,3,171,318,2012,15,4,1,1
5,0,0,0,3,508,4.5,6,4,0,1,4,99,14,2010,26,7,2,0
2,5,2,2,91,870,3.47,36,117,101,0,2,159,91,2009,16,2,2,0
3,0,0,0,104,43,3.14,129,242,62,1,4,7,558,2010,19,7,2,0
4,0,1,1,4,586,3.6,307,17,2,1,4,108,20,2012,10,4,3,0
5,0,1,0,5,667,3.83,138,19,2,1,3.5,131,46,2012,30,7,2,0
4,3,6,5,1024,312,3.74,444,1154,1001,1,4,61,182,2010,2,3,3,0
2,0,0,0,117,342,3.42,6,408,93,1,3.5,66,422,2011,1,11,3,0
3,0,0,0,0,180,4,229,2,0,1,3.5,35,2,2011,10,6,6,0
5,0,0,0,4,607,3.62,5,15,1,1,5,119,9,2010,12,11,6,0
5,0,0,0,2,93,5,122,4,1,1,4,15,5,2012,21,2,3,0
5,0,1,0,14,47,4.36,303,45,14,1,4,8,96,2012,21,3,4,0
3,1,2,1,5,320,4.14,44,7,2,1,4.5,64,7,2011,1,1,7,1
4,0,0,3,0,581,0,84,0,0,1,4,97,0,2008,30,4,4,0
4,4,6,5,0,875,0,343,0,0,1,4,153,0,2009,5,4,1,1
5,0,1,0,0,363,5,333,1,0,1,4.5,60,2,2011,30,8,3,0
5,0,0,0,4,268,3.88,75,18,2,1,4.5,48,34,2011,28,1,6,0
1,0,0,0,14,415,3.84,11,111,44,1,3,81,72,2010,28,10,5,0
3,0,1,0,9,85,3.77,3,42,4,1,3,15,139,2012,24,7,3,0
5,2,2,2,693,628,3.74,14,969,433,1,3.5,113,360,2012,31,8,6,0
3,0,0,1,0,353,0,120,0,0,1,4.5,67,0,2011,21,8,1,1
4,0,0,0,3,266,3.45,265,14,5,1,4.5,51,38,2011,16,12,6,0
1,1,3,2,11,2499,3.72,35,87,9,1,4,450,36,2010,6,10,4,0
1,0,0,0,0,1780,3,3,0,0,1,3.5,334,2,2012,24,11,7,1
5,0,1,0,30,1135,3.6,71,132,33,1,4,206,139,2012,15,10,2,0
1,7,8,5,311,2449,3.62,147,447,299,1,3.5,446,158,2009,1,1,5,0
4,0,0,0,39,318,4,323,82,31,1,4,57,35,2012,3,7,3,0
5,0,0,0,5,159,4.25,93,50,18,1,3.5,26,67,2012,9,8,5,0
1,0,2,0,26,787,3.74,197,135,21,1,2,143,269,2012,31,7,3,0
4,0,2,0,2,773,3.65,50,21,2,1,3.5,145,23,2012,23,4,2,0
1,0,2,0,2,1385,2.33,76,5,1,1,3,282,3,2012,12,8,1,1
4,1,1,1,3,794,3.5,40,8,3,1,3.5,149,17,2012,17,1,3,0
2,0,0,0,24,331,3.37,32,59,14,0,4,63,73,2010,19,9,1,1
1,0,1,0,0,343,4,63,3,0,0,3,69,4,2011,30,5,2,0
4,0,0,0,0,668,4,25,0,0,1,4,128,4,2013,4,1,6,0
2,0,1,0,1,490,4,14,3,1,0,3.5,93,3,2010,25,7,1,1
3,0,0,0,0,228,3.86,14,8,0,1,3.5,46,21,2012,7,6,5,0
2,0,0,0,43,226,4.16,85,85,22,1,3.5,41,116,2012,20,5,1,1
4,0,0,0,59,242,3.93,65,115,36,1,3.5,42,73,2010,17,11,4,0
1,5,3,1,336,176,3.45,16,564,308,1,2.5,32,190,2012,21,3,4,0
2,1,3,2,409,336,3.55,37,629,253,0,2.5,60,159,2009,25,3,4,0
3,1,3,1,834,571,3.78,6,1447,578,1,2,102,479,2011,19,7,3,0
1,0,1,0,2,547,3.29,10,14,2,1,2.5,106,14,2011,23,9,6,0
3,0,0,0,15,605,3.61,59,71,13,0,4,108,85,2011,8,3,3,0
3,0,0,0,7,731,3.93,132,13,8,1,3.5,141,54,2008,21,2,5,0
4,0,1,0,188,351,3.28,186,407,141,1,4,63,473,2008,16,9,3,0
2,3,5,3,37,646,3.75,147,73,39,1,3.5,127,36,2008,5,7,7,1
5,0,0,0,1,313,4.33,39,7,1,1,4.5,60,6,2011,19,1,4,0
1,0,2,0,0,3356,3,214,9,2,1,3.5,638,6,2011,17,4,1,1
1,0,2,0,0,467,4,59,5,0,0,3,82,9,2011,10,12,7,1
4,0,0,0,0,499,4.6,149,1,1,1,3.5,90,5,2010,24,3,4,0
2,0,0,0,0,1727,2.64,85,4,1,1,3.5,313,11,2012,9,11,6,0
5,0,0,0,0,3525,3.17,17,6,0,1,4,654,7,2012,8,4,1,1
4,0,0,0,21,84,3.75,74,52,11,1,4,17,91,2011,9,5,2,0
5,0,1,0,1,392,5,56,2,0,1,3,64,2,2009,19,10,2,0
4,1,1,1,164,614,3.89,67,331,111,1,4,120,197,2009,5,11,5,0
2,0,0,0,0,624,4.39,197,7,0,1,3.5,123,18,2012,30,8,5,0
1,1,2,1,7,1330,4.2,187,15,3,1,4,230,10,2012,11,12,3,0
3,1,1,0,412,670,3.97,35,620,459,1,3.5,122,151,2012,4,2,7,1
1,0,0,0,6,636,2.2,30,9,7,1,3.5,133,16,2010,20,1,4,0
5,1,6,5,1354,2127,3.55,3,1671,698,1,4.5,359,551,2009,15,7,4,0
4,0,1,0,32,188,3.3,333,77,30,1,4.5,34,213,2011,7,3,2,0
3,0,0,0,44,548,3.79,268,125,37,1,4,107,128,2011,8,7,6,0
5,0,1,0,0,617,3,402,9,0,1,4.5,106,8,2011,1,9,5,0
2,0,1,0,0,61,3.5,9,2,1,1,2.5,14,10,2012,21,7,7,1
4,0,0,0,0,330,4,156,1,0,1,4,62,5,2012,15,1,1,1
2,4,4,4,2093,469,3.94,48,2375,1852,1,3.5,90,325,2008,14,2,5,0
3,0,0,0,10,188,4.05,27,23,11,1,4,37,84,2012,29,3,5,0
4,0,2,1,45,582,4.05,17,70,15,1,4.5,111,39,2011,13,4,4,0
4,1,1,1,79,321,4.15,28,131,59,1,4,50,113,2009,8,9,3,0
3,0,0,0,0,483,0,77,0,0,1,3,85,0,2012,8,2,4,0
4,1,1,2,1875,600,3.92,88,2452,1233,1,3.5,115,539,2008,5,8,3,0
3,0,0,0,45,383,3.81,7,80,14,1,3,70,53,2012,1,10,2,0
4,0,0,0,0,372,3.57,54,4,1,1,4,69,7,2011,19,12,2,0
4,4,2,2,1180,676,3.96,6,1434,1072,0,4,127,272,2009,18,7,7,1
3,0,0,0,54,749,3.49,170,149,37,1,3.5,131,123,2011,1,2,3,0
5,0,1,0,0,170,5,111,1,0,1,4.5,30,2,2012,19,3,2,0
5,0,0,0,4,869,3.52,80,19,1,1,4.5,148,21,2010,8,2,2,0
3,1,1,0,3,1344,3.16,75,13,13,1,4,265,19,2011,14,4,5,0
4,0,4,1,0,1280,0,269,0,0,1,4,235,0,2011,22,2,3,0
4,2,5,3,670,668,3.62,206,853,688,1,4,126,99,2010,17,2,4,0
5,0,4,2,13,1110,3.74,12,27,1,0,5,203,19,2006,3,9,1,1
4,6,9,9,13900,667,4.03,145,15190,8857,1,4.5,126,1579,2009,12,12,7,1
3,0,1,0,5,226,4,318,44,6,1,3.5,41,43,2012,13,7,6,0
4,1,1,0,2,829,4.43,184,6,4,1,4,155,7,2012,12,4,5,0
4,0,1,0,42,1568,3.67,216,91,43,1,4,296,27,2009,29,10,5,0
5,0,0,0,0,201,4.07,134,1,0,1,4.5,38,15,2012,25,8,7,1
4,0,1,2,19,43,3.99,44,60,15,1,4.5,6,95,2011,31,8,4,0
5,1,4,4,1201,494,3.52,108,1657,1057,1,3.5,97,260,2010,14,5,6,0
5,0,1,1,0,274,0,95,0,0,1,3.5,48,0,2009,15,2,1,1
3,0,1,0,119,958,3.9,32,186,44,1,2.5,184,50,2012,22,7,1,1
5,3,5,5,2219,465,3.83,140,2656,1350,0,4,91,390,2010,13,7,3,0
5,1,1,1,319,1068,4.29,106,554,238,1,4,212,377,2011,21,11,2,0
5,2,3,2,499,1585,3.37,43,760,516,0,4,283,274,2009,24,3,3,0
3,0,0,0,0,465,3,66,0,0,1,4,81,1,2012,30,12,1,1
4,0,0,0,54,244,3.79,133,145,64,1,3.5,45,73,2011,29,11,3,0
2,2,2,2,1354,566,3.55,31,1671,698,1,3.5,97,551,2008,7,12,1,1
4,0,3,1,15,559,2.83,227,58,17,1,4.5,112,24,2009,24,8,2,0
3,2,3,3,720,1459,4.11,310,940,493,1,3.5,269,141,2008,7,10,3,0
1,0,3,0,13,1050,3.9,38,23,12,1,4.5,199,10,2011,26,7,3,0
5,0,1,0,2,389,4.2,8,6,0,1,5,76,5,2012,5,6,3,0
3,2,2,2,8,1989,4.22,362,12,12,1,3.5,360,9,2010,17,3,4,0
4,0,0,0,6,864,3.58,117,22,6,0,3.5,139,19,2010,17,4,7,1
4,0,2,1,0,667,0,5,0,0,1,3,123,0,2010,1,2,2,0
4,5,4,5,1024,467,3.74,64,1154,1001,1,4,84,182,2008,8,11,7,1
2,2,6,1,0,1719,0,171,0,0,1,3.5,323,0,2011,13,8,7,1
4,0,1,0,412,635,3.97,32,620,459,1,4,120,151,2012,4,2,7,1
3,0,1,0,7,1083,3.57,110,22,6,1,4,208,21,2011,26,2,7,1
1,0,1,0,1,695,3.6,3,5,1,1,1,118,5,2012,26,3,2,0
3,0,0,1,6,199,4.05,251,8,4,0,4,41,21,2009,7,5,5,0
3,0,0,0,2202,50,3.63,8,2575,1614,1,3,11,569,2010,13,10,4,0
5,0,2,2,2,201,4.22,47,6,0,1,3.5,37,10,2010,26,6,7,1
5,0,0,1,4,800,4.38,10,6,1,1,5,139,9,2010,19,11,6,0
5,0,0,0,204,1171,3.93,7,384,173,1,3,235,264,2011,9,2,4,0
3,0,0,0,70,90,3.74,50,183,66,1,4,16,176,2011,15,1,7,1
5,0,0,1,135,688,3.56,735,104,61,1,4.5,124,90,2009,22,8,7,1
2,0,2,0,105,754,3.64,107,217,59,1,4.5,150,157,2010,27,9,2,0
5,0,0,0,2,717,4.17,36,32,3,1,4,136,6,2010,2,8,2,0
4,1,1,2,73,667,3.72,16,121,64,0,3.5,124,85,2011,9,1,1,1
4,0,3,1,27,1603,3.87,10,111,30,1,4,302,95,2011,16,12,6,0
2,0,1,0,0,113,0,130,0,0,1,3.5,16,0,2009,16,5,7,1
5,0,0,0,4,410,3.9,218,19,4,1,4,73,42,2011,17,8,4,0
5,1,1,1,247,408,3.83,67,316,153,1,4,76,152,2009,7,9,2,0
2,0,0,0,46,1591,3.24,80,92,28,1,3.5,281,34,2012,30,10,3,0
5,0,1,0,4,205,4.46,37,12,1,1,4,34,28,2012,16,4,2,0
4,1,1,2,2,377,2.67,22,1,1,1,3.5,65,3,2012,26,12,4,0
4,1,0,0,5,1978,3.67,7,10,5,1,4.5,390,9,2010,26,8,5,0
4,0,0,0,14,812,3.26,28,53,18,0,4,140,54,2009,3,6,4,0
4,4,6,6,893,1002,3.54,166,1155,751,1,4.5,194,306,2012,27,3,3,0
5,0,2,0,299,913,3.83,4,656,287,1,4,154,261,2009,22,12,3,0
5,0,0,0,0,494,5,6,0,0,1,3.5,80,1,2012,14,8,3,0
2,0,0,0,272,1931,3.9,153,570,280,1,4,372,298,2010,20,1,4,0
5,0,2,0,164,697,3.83,9,255,136,1,5,130,105,2011,26,1,4,0
4,0,0,0,9,141,3.69,525,31,4,1,4,26,77,2011,12,11,7,1
5,0,0,0,8,358,4.1,163,29,8,1,3,66,42,2010,6,12,2,0
5,0,0,0,0,536,3.5,65,0,0,1,5,92,2,2012,16,1,2,0
3,1,1,0,0,357,0,70,0,0,1,3,64,0,2010,8,8,1,1
2,0,1,0,5,915,3.47,343,29,18,1,4,173,49,2011,26,1,4,0
5,0,2,0,117,213,3.42,85,408,93,1,4,37,422,2008,1,5,5,0
2,0,1,0,0,1079,0,251,0,0,0,4,186,0,2012,29,7,1,1
3,0,0,0,0,226,0,5,0,0,1,2,44,0,2011,10,2,5,0
5,0,0,0,5,248,4.36,17,20,4,1,3,46,25,2010,10,6,5,0
1,3,2,2,37,599,3.07,141,150,61,1,4,108,76,2012,2,1,2,0
4,0,1,0,31,407,3.55,6,113,30,1,3,79,138,2010,1,1,6,0
1,0,1,0,22,37,4.06,3,24,21,1,2,8,17,2012,29,6,6,0
5,1,4,2,16,674,3.72,7,49,6,1,5,132,18,2009,1,4,4,0
4,0,1,0,44,622,3.79,19,125,37,1,3.5,111,128,2012,6,4,6,0
2,0,0,0,0,416,2,4,0,0,1,3,80,1,2011,24,9,7,1
2,0,0,0,0,50,2,147,0,0,0,4,10,3,2011,15,8,2,0
2,25,21,18,0,4975,0,115,0,0,1,4,841,0,2009,29,4,4,0
4,0,4,2,263,1904,4.08,49,428,263,1,4.5,342,221,2012,13,2,2,0
5,0,0,0,0,290,5,8,0,0,1,5,49,3,2012,9,7,2,0
4,0,0,0,6,147,4.4,214,9,2,1,3.5,28,21,2012,2,12,1,1
3,5,9,8,8991,1711,4,115,10629,4943,1,3.5,311,1253,2009,13,6,7,1
5,0,3,2,305,297,4.2,477,424,234,1,4.5,55,228,2009,22,5,6,0
5,0,1,1,26,1179,3.7,26,85,27,1,3.5,200,88,2011,26,9,2,0
1,0,0,0,0,969,1,7,0,0,1,2.5,192,2,2013,2,1,4,0
3,3,4,4,0,659,0,122,0,0,1,4,112,0,2009,1,10,5,0
4,0,1,0,12,1611,4.02,222,52,10,1,4,296,53,2010,16,11,3,0
5,0,0,0,1,160,4,147,14,1,0,4,26,20,2011,11,8,5,0
3,0,0,0,21,150,4.03,36,61,24,1,4,27,64,2010,12,5,4,0
4,0,0,0,4,313,4.11,139,23,1,1,4,57,44,2012,24,12,2,0
4,0,0,0,3,26,2.29,3,11,9,1,2,5,17,2011,26,6,1,1
3,0,4,1,3,1026,3,803,30,9,1,4,198,16,2011,12,8,6,0
4,1,1,1,635,445,3.89,17,979,415,1,3,93,369,2012,6,6,4,0
1,0,0,0,5,656,2.2,3,26,6,1,2,118,15,2010,15,12,4,0
1,3,3,0,5,2499,3.67,56,21,14,1,3,447,18,2010,5,6,7,1
4,0,0,0,1,126,4.67,98,1,1,0,3.5,22,3,2012,13,1,6,0
5,0,1,1,45,381,3.7,27,130,39,1,4.5,76,67,2011,18,5,4,0
5,0,4,4,56,429,4.53,171,75,42,1,3.5,75,34,2008,7,10,3,0
5,0,1,0,2,582,3.88,580,6,1,1,4.5,110,8,2010,3,11,4,0
1,0,1,0,0,32,3,15,3,0,0,2.5,7,5,2011,14,10,6,0
4,0,0,0,518,567,3.95,70,713,421,1,3.5,103,578,2010,22,11,2,0
3,0,2,0,0,742,3.67,207,4,0,1,3.5,141,3,2012,13,8,2,0
5,1,2,2,2747,1029,3.81,292,3686,1976,1,4.5,176,626,2010,11,1,2,0
4,0,0,0,81,368,3.79,3,252,80,1,3.5,68,229,2010,22,12,4,0
3,2,2,0,16,315,4.04,63,38,14,0,3.5,63,25,2009,16,12,4,0
3,1,0,1,221,609,3.8,358,341,247,1,4,111,287,2007,27,2,3,0
3,8,11,10,929,2323,3.72,278,1255,529,1,4.5,405,254,2009,3,3,3,0
4,0,0,0,58,887,3.82,99,148,45,1,4,167,142,2012,8,1,1,1
5,0,0,0,0,203,4.2,4,2,1,1,4.5,36,5,2011,31,7,1,1
1,0,0,0,2,932,4,11,4,1,1,2.5,168,6,2012,15,6,6,0
3,0,0,0,88,1639,3.61,59,196,54,0,3.5,316,140,2010,27,5,5,0
1,0,0,0,2,942,3.69,4,6,4,1,1,194,15,2011,28,6,3,0
5,13,10,13,3943,2286,3.74,212,4287,3969,1,4.5,405,417,2009,13,10,3,0
5,0,0,0,15,1459,2.97,575,56,15,1,4.5,257,36,2011,2,10,1,1
5,0,3,0,12,901,3.82,165,19,3,1,4,158,11,2007,14,10,1,1
3,0,4,5,1199,1235,3.34,76,1545,593,1,3.5,239,376,2010,28,10,5,0
1,0,0,0,0,312,0,8,0,0,0,2.5,58,0,2009,27,1,3,0
5,1,1,1,5,253,3.57,224,16,5,1,4,47,14,2011,16,11,4,0
3,1,2,1,801,1731,3.99,183,969,779,1,3.5,297,224,2010,8,11,2,0
5,0,0,0,2,226,4.64,31,17,11,1,4.5,46,31,2012,12,1,5,0
5,0,1,1,135,2264,3.61,51,307,152,1,3.5,418,207,2010,9,11,3,0
1,0,1,0,7,886,3.38,60,19,6,1,3.5,157,16,2012,15,4,1,1
3,1,2,1,32,1065,3.43,229,69,50,1,3.5,197,37,2011,15,11,3,0
5,0,0,0,5,696,4.5,37,7,3,1,4,122,6,2012,5,9,4,0
5,0,0,0,12,89,3.5,83,17,11,1,3.5,13,11,2011,24,10,2,0
2,0,0,0,0,368,3.6,10,20,3,1,2.5,72,20,2012,17,2,6,0
1,0,0,0,8,455,3.57,72,14,8,1,3.5,82,9,2011,16,10,1,1
3,1,1,1,420,694,3.43,24,798,279,1,3,133,584,2011,25,2,6,0
4,0,0,0,0,66,3.62,652,0,0,1,4,12,8,2012,22,9,7,1
1,0,0,0,0,341,4.2,4,0,0,1,2.5,63,5,2012,23,11,6,0
1,1,1,0,3,62,4.06,14,26,5,0,3,10,16,2012,5,4,5,0
1,0,3,0,6,591,3.28,3,40,17,1,1,109,18,2011,28,2,2,0
5,0,2,0,1,363,2.86,7,12,2,1,4.5,56,7,2012,1,6,6,0
2,1,4,1,283,937,3.36,27,581,244,1,3.5,163,739,2011,8,5,1,1
3,0,0,0,17,479,2.59,170,121,54,1,4,95,179,2010,6,12,2,0
4,4,5,4,1876,1094,3.44,101,2523,1569,1,4,215,574,2008,27,5,3,0
2,1,1,2,205,3063,3.72,37,359,196,1,3.5,553,223,2009,11,11,4,0
3,1,1,1,576,1697,3.43,35,918,666,1,4,316,393,2009,3,3,3,0
1,0,0,0,0,674,0,176,0,0,1,3.5,133,0,2012,1,1,1,1
3,1,1,0,24,62,4.16,18,75,25,1,3.5,10,152,2010,10,6,5,0
5,0,1,0,2,361,4.22,20,10,2,1,4,70,18,2010,30,7,6,0
5,0,1,0,18,52,3.98,131,45,17,1,4,7,56,2012,10,5,5,0
1,0,0,0,7,299,4.15,68,16,0,1,3.5,52,14,2012,21,9,6,0
2,0,1,1,145,414,3.68,13,264,121,1,2.5,82,187,2010,10,2,4,0
3,0,7,0,361,946,3.01,243,928,600,1,4,165,185,2008,16,7,4,0
3,0,4,3,0,1774,0,5,0,0,0,2.5,345,0,2007,14,4,7,1
4,0,3,3,27,104,3.5,127,55,6,1,4,17,26,2011,4,4,2,0
2,1,0,0,7,4604,3.45,192,20,5,1,4,813,11,2010,19,6,7,1
4,1,1,1,447,508,3.96,79,576,413,1,4.5,98,120,2012,20,7,6,0
5,0,0,0,6,252,4.58,57,17,6,0,4,37,12,2010,27,11,7,1
2,0,1,0,1,435,3.53,7,13,1,0,3.5,81,17,2010,19,9,1,1
4,0,0,0,281,847,3.62,42,302,247,1,3,154,102,2007,19,11,2,0
3,0,2,0,49,2988,3.53,46,153,31,1,4,573,101,2009,21,10,4,0
1,2,3,1,6,3547,2.16,108,49,11,1,3.5,631,25,2011,30,1,1,1
3,1,1,0,50,470,4.21,110,89,18,0,3,87,89,2009,22,11,1,1
5,0,0,1,3,424,3.71,317,3,2,1,4,86,8,2011,6,11,1,1
4,0,1,1,102,287,3.93,94,166,59,1,4,48,423,2010,13,1,4,0
5,0,1,1,2,218,2.68,269,33,10,1,4,44,21,2010,31,3,4,0
1,0,0,0,1,185,2,262,14,7,1,4,36,11,2012,25,2,7,1
4,1,1,1,878,591,4.06,3,1037,830,1,2.5,104,399,2011,4,8,5,0
3,1,1,0,52,904,3.79,183,204,55,1,4,173,115,2011,30,9,6,0
5,0,1,0,9,528,3.15,82,21,11,1,4.5,105,27,2011,1,3,3,0
2,0,2,0,52,435,3.71,197,181,41,1,3.5,83,156,2012,11,3,1,1
2,0,0,0,48,352,3.2,4,139,61,1,1.5,72,182,2012,3,2,6,0
5,0,5,2,0,526,0,136,0,0,1,4,85,0,2012,4,4,4,0
5,0,0,0,10,545,4.25,269,31,4,1,4,107,24,2010,11,8,4,0
5,0,0,1,1,570,5,4,0,0,1,5,110,2,2012,7,7,7,1
3,0,1,0,0,807,0,271,0,0,1,3.5,150,0,2012,17,6,1,1
1,5,6,2,4,105,3.33,63,12,8,0,3,20,4,2011,5,4,3,0
5,1,3,1,383,621,3.88,502,490,314,1,4,117,185,2008,27,5,3,0
3,0,0,0,7,154,3.92,69,16,3,1,3,27,50,2012,12,2,1,1
4,0,0,1,144,430,4.04,5,236,104,1,4,84,165,2011,20,5,6,0
2,4,4,3,103,1138,3.4,18,290,119,1,3.5,210,77,2009,14,5,5,0
3,0,2,0,13,1939,3.58,212,57,35,1,4.5,361,38,2012,24,1,3,0
4,0,0,0,35,156,3.95,194,108,21,1,4,27,127,2011,20,11,1,1
4,2,2,6,267,1911,4.05,298,243,155,1,4,357,58,2008,14,5,4,0
2,0,1,1,122,1264,3.55,80,380,91,1,4,223,493,2011,29,8,2,0
2,7,5,4,320,707,3.64,309,477,400,1,4,119,179,2007,8,8,4,0
3,2,4,4,1098,1373,3.71,22,1414,738,0,2,261,484,2008,17,3,2,0
2,0,0,0,2,276,3.37,803,34,4,1,4,53,63,2011,13,2,1,1
3,1,0,0,963,1406,3.54,276,1371,1316,1,4.5,240,592,2010,8,3,2,0
1,1,1,0,1,424,3,29,2,1,1,3,85,3,2011,17,1,2,0
4,0,0,0,5,193,3.89,82,12,4,1,4.5,37,27,2012,8,10,2,0
4,0,1,0,230,1284,3.8,91,457,169,1,4,235,359,2012,22,7,1,1
4,0,0,0,245,867,3.5,128,720,329,1,4,173,369,2011,29,3,3,0
5,0,0,0,0,98,5,30,0,0,1,4,19,1,2012,15,4,1,1
1,0,1,0,48,554,3,16,109,22,1,2,106,130,2007,17,12,2,0
1,0,0,0,2,1132,3.12,37,3,2,0,2.5,229,8,2012,29,1,1,1
3,2,6,1,446,286,4.26,60,647,431,1,4,49,76,2012,2,9,1,1
4,5,6,3,231,774,3.78,15,393,220,1,4,144,122,2007,18,7,4,0
3,0,2,0,2,2257,3.89,72,22,3,1,3,426,9,2011,6,2,1,1
3,0,2,1,164,780,3.83,38,255,136,1,4,149,105,2012,20,7,6,0
1,0,3,0,1,931,3.67,46,8,4,1,2,166,6,2012,15,1,1,1
4,0,0,0,1,261,3.22,4,5,0,1,3,48,9,2010,14,9,3,0
2,5,7,4,621,556,3.74,221,884,586,1,3.5,96,190,2009,14,6,1,1
5,0,1,0,0,719,5,450,1,0,1,4.5,132,1,2012,2,12,1,1
4,0,2,0,61,919,3.52,105,233,76,1,4.5,169,204,2011,5,10,4,0
1,2,6,0,14,2856,3.85,4,38,23,1,1.5,521,13,2010,8,2,2,0
1,0,1,0,19,374,3.44,45,122,55,0,3.5,68,190,2011,27,12,3,0
3,0,1,0,11,186,3.16,81,60,24,1,4,36,85,2009,9,12,4,0
1,1,0,0,1,728,2.5,19,6,2,1,2.5,143,8,2011,25,12,1,1
5,0,1,3,80,353,2.57,502,246,174,1,4,66,162,2007,24,4,3,0
5,0,1,0,9,930,4.35,4,51,4,1,4,175,41,2010,10,11,4,0
5,3,4,4,3901,1003,4.29,9,5065,2517,1,5,180,670,2010,23,12,5,0
1,2,10,3,15,427,2.97,171,56,15,1,4,78,36,2012,6,6,4,0
3,0,0,0,23,504,3.98,76,55,7,1,4,90,74,2012,16,10,3,0
5,0,0,1,18,418,4.39,5,23,12,1,5,72,18,2010,24,3,4,0
4,0,0,0,29,968,4.2,117,57,11,1,4,179,25,2010,10,4,7,1
5,0,0,0,35,350,3.95,42,105,37,1,4,64,106,2010,31,10,1,1
5,0,0,0,1,480,3.86,27,3,1,1,3.5,102,7,2012,19,12,4,0
2,0,0,0,1431,473,3.64,169,2510,1014,1,4,85,2810,2006,31,12,1,1
3,0,0,0,28,242,3.57,187,61,26,1,3.5,41,53,2012,15,3,5,0
4,0,0,1,15,1081,3.49,57,63,19,1,3.5,195,61,2011,18,1,3,0
3,0,1,1,121,638,3.57,101,233,57,0,3.5,117,117,2011,19,1,4,0
1,0,2,0,0,1594,0,68,0,0,0,4,292,0,2010,3,8,3,0
1,0,1,0,11,1353,3.96,115,53,19,1,3.5,261,23,2011,13,4,4,0
3,0,0,0,259,135,3.76,81,491,155,1,4.5,24,484,2011,13,5,6,0
2,0,3,1,56,1087,3.49,85,210,51,1,3.5,194,136,2012,12,2,1,1
3,3,4,6,11,673,3.44,69,26,19,1,3,128,10,2011,17,4,1,1
4,0,2,3,223,1403,3.82,203,421,248,1,4.5,257,146,2012,21,1,7,1
4,1,1,1,965,1049,3.59,62,1096,702,1,3.5,199,305,2009,26,1,2,0
2,4,5,3,229,647,3.55,62,399,189,0,3,130,44,2010,22,9,4,0
3,0,1,1,33,455,4.15,47,119,18,1,3.5,88,165,2012,3,9,2,0
4,0,3,0,37,585,2.47,44,130,47,1,4,105,53,2007,19,9,4,0
5,0,0,0,85,926,4.31,43,184,56,1,4.5,168,127,2012,29,3,5,0
2,0,2,0,2,91,2.3,112,18,2,1,2.5,17,23,2011,24,5,3,0
5,0,0,0,0,620,4,264,0,0,1,4.5,113,2,2012,28,7,7,1
2,0,0,0,2,1245,3.29,9,17,2,1,2,220,17,2011,2,10,1,1
2,1,3,0,1,355,2.5,113,6,2,0,3.5,62,4,2011,22,5,1,1
5,0,3,3,3,233,5,60,3,0,1,3.5,38,1,2007,13,6,4,0
3,0,0,0,86,559,3.71,35,191,96,1,3.5,105,250,2011,28,5,7,1
4,1,2,3,1005,1386,3.65,120,1495,849,1,4,268,483,2010,26,4,2,0
4,0,2,0,5,728,3.54,70,11,1,1,4,132,14,2009,6,11,6,0
4,3,7,6,1361,427,3.53,42,1803,1307,1,4,83,308,2010,11,1,2,0
4,0,0,0,13,1067,4,402,28,9,1,4.5,191,29,2012,6,10,7,1
5,0,2,1,9,503,3.69,114,31,4,1,4,97,77,2012,4,2,7,1
4,0,0,0,0,1518,4.12,9,3,1,1,2.5,285,9,2011,17,9,7,1
2,0,1,0,13,696,3.74,100,25,2,1,3,133,42,2010,20,6,1,1
5,0,1,0,62,935,3.64,315,146,53,1,4,158,104,2011,7,10,6,0
3,0,1,0,148,398,3.91,12,282,58,1,4,74,215,2007,26,7,5,0
3,4,5,5,893,833,3.54,7,1155,751,1,2.5,166,306,2012,8,7,1,1
2,2,4,3,1201,1208,3.52,147,1657,1057,1,3.5,226,260,2009,21,4,3,0
1,6,11,8,1727,989,3.53,53,2092,1548,1,3,181,215,2009,10,4,6,0
5,0,0,0,0,109,5,36,0,0,1,4,20,2,2012,19,3,2,0
